split,row,cluster,segment
train,5269,1,Long-term low spenders
train,5270,3,New low spenders
train,5271,0,New high spenders
train,5272,2,Long-term high spenders
train,5273,0,New high spenders
train,5274,2,Long-term high spenders
train,5275,0,New high spenders
train,5276,0,New high spenders
train,5277,2,Long-term high spenders
train,5278,0,New high spenders
train,5279,2,Long-term high spenders
train,5280,2,Long-term high spenders
train,5281,1,Long-term low spenders
train,5282,1,Long-term low spenders
train,5283,0,New high spenders
train,5284,2,Long-term high spenders
train,5285,1,Long-term low spenders
train,5286,3,New low spenders
train,5287,3,New low spenders
train,5288,1,Long-term low spenders
train,5289,1,Long-term low spenders
train,5290,0,New high spenders
train,5291,3,New low spenders
train,5292,3,New low spenders
train,5293,0,New high spenders
train,5294,2,Long-term high spenders
train,5295,3,New low spenders
train,5296,3,New low spenders
train,5297,1,Long-term low spenders
train,5298,0,New high spenders
train,5299,1,Long-term low spenders
train,5300,0,New high spenders
train,5301,1,Long-term low spenders
train,5302,0,New high spenders
train,5303,0,New high spenders
train,5304,0,New high spenders
train,5305,1,Long-term low spenders
train,5306,1,Long-term low spenders
train,5307,0,New high spenders
train,5308,3,New low spenders
train,5309,2,Long-term high spenders
train,5310,3,New low spenders
train,5311,0,New high spenders
train,5312,2,Long-term high spenders
train,5313,3,New low spenders
train,5314,2,Long-term high spenders
train,5315,0,New high spenders
train,5316,1,Long-term low spenders
train,5317,3,New low spenders
train,5318,0,New high spenders
train,5319,0,New high spenders
train,5320,2,Long-term high spenders
train,5321,3,New low spenders
train,5322,1,Long-term low spenders
train,5323,1,Long-term low spenders
train,5324,3,New low spenders
train,5325,0,New high spenders
train,5326,2,Long-term high spenders
train,5327,3,New low spenders
train,5328,1,Long-term low spenders
train,5329,0,New high spenders
train,5330,2,Long-term high spenders
train,5331,0,New high spenders
train,5332,3,New low spenders
train,5333,2,Long-term high spenders
train,5334,3,New low spenders
train,5335,3,New low spenders
train,5336,0,New high spenders
train,5337,3,New low spenders
train,5338,1,Long-term low spenders
train,5339,2,Long-term high spenders
train,5340,3,New low spenders
train,5341,2,Long-term high spenders
train,5342,0,New high spenders
train,5343,0,New high spenders
train,5344,3,New low spenders
train,5345,1,Long-term low spenders
train,5346,0,New high spenders
train,5347,2,Long-term high spenders
train,5348,2,Long-term high spenders
train,5349,1,Long-term low spenders
train,5350,2,Long-term high spenders
train,5351,0,New high spenders
train,5352,3,New low spenders
train,5353,2,Long-term high spenders
train,5354,0,New high spenders
train,5355,3,New low spenders
train,5356,1,Long-term low spenders
train,5357,3,New low spenders
train,5358,2,Long-term high spenders
train,5359,1,Long-term low spenders
train,5360,0,New high spenders
train,5361,3,New low spenders
train,5362,3,New low spenders
train,5363,1,Long-term low spenders
train,5364,3,New low spenders
train,5365,0,New high spenders
train,5366,2,Long-term high spenders
train,5367,0,New high spenders
train,5368,3,New low spenders
train,5369,3,New low spenders
train,5370,1,Long-term low spenders
train,5371,3,New low spenders
train,5372,1,Long-term low spenders
train,5373,2,Long-term high spenders
train,5374,0,New high spenders
train,5375,0,New high spenders
train,5376,2,Long-term high spenders
train,5377,3,New low spenders
train,5378,3,New low spenders
train,5379,0,New high spenders
train,5380,0,New high spenders
train,5381,2,Long-term high spenders
train,5382,2,Long-term high spenders
train,5383,1,Long-term low spenders
train,5384,0,New high spenders
train,5385,3,New low spenders
train,5386,0,New high spenders
train,5387,3,New low spenders
train,5388,2,Long-term high spenders
train,5389,3,New low spenders
train,5390,3,New low spenders
train,5391,0,New high spenders
train,5392,0,New high spenders
train,5393,1,Long-term low spenders
train,5394,0,New high spenders
train,5395,1,Long-term low spenders
train,5396,2,Long-term high spenders
train,5397,3,New low spenders
train,5398,0,New high spenders
train,5399,0,New high spenders
train,5400,0,New high spenders
train,5401,0,New high spenders
train,5402,1,Long-term low spenders
train,5403,2,Long-term high spenders
train,5404,0,New high spenders
train,5405,3,New low spenders
train,5406,3,New low spenders
train,5407,1,Long-term low spenders
train,5408,0,New high spenders
train,5409,3,New low spenders
train,5410,1,Long-term low spenders
train,5411,1,Long-term low spenders
train,5412,1,Long-term low spenders
train,5413,1,Long-term low spenders
train,5414,0,New high spenders
train,5415,0,New high spenders
train,5416,2,Long-term high spenders
train,5417,0,New high spenders
train,5418,3,New low spenders
train,5419,0,New high spenders
train,5420,3,New low spenders
train,5421,1,Long-term low spenders
train,5422,3,New low spenders
train,5423,2,Long-term high spenders
train,5424,3,New low spenders
train,5425,0,New high spenders
train,5426,1,Long-term low spenders
train,5427,2,Long-term high spenders
train,5428,0,New high spenders
train,5429,3,New low spenders
train,5430,1,Long-term low spenders
train,5431,3,New low spenders
train,5432,3,New low spenders
train,5433,2,Long-term high spenders
train,5434,3,New low spenders
train,5435,0,New high spenders
train,5436,0,New high spenders
train,5437,0,New high spenders
train,5438,1,Long-term low spenders
train,5439,0,New high spenders
train,5440,0,New high spenders
train,5441,0,New high spenders
train,5442,2,Long-term high spenders
train,5443,0,New high spenders
train,5444,0,New high spenders
train,5445,3,New low spenders
train,5446,2,Long-term high spenders
train,5447,2,Long-term high spenders
train,5448,0,New high spenders
train,5449,3,New low spenders
train,5450,0,New high spenders
train,5451,0,New high spenders
train,5452,0,New high spenders
train,5453,0,New high spenders
train,5454,0,New high spenders
train,5455,1,Long-term low spenders
train,5456,2,Long-term high spenders
train,5457,0,New high spenders
train,5458,0,New high spenders
train,5459,0,New high spenders
train,5460,2,Long-term high spenders
train,5461,0,New high spenders
train,5462,0,New high spenders
train,5463,1,Long-term low spenders
train,5464,3,New low spenders
train,5465,1,Long-term low spenders
train,5466,3,New low spenders
train,5467,0,New high spenders
train,5468,1,Long-term low spenders
train,5469,2,Long-term high spenders
train,5470,2,Long-term high spenders
train,5471,0,New high spenders
train,5472,1,Long-term low spenders
train,5473,0,New high spenders
train,5474,3,New low spenders
train,5475,1,Long-term low spenders
train,5476,1,Long-term low spenders
train,5477,0,New high spenders
train,5478,1,Long-term low spenders
train,5479,3,New low spenders
train,5480,3,New low spenders
train,5481,3,New low spenders
train,5482,0,New high spenders
train,5483,1,Long-term low spenders
train,5484,2,Long-term high spenders
train,5485,3,New low spenders
train,5486,2,Long-term high spenders
train,5487,2,Long-term high spenders
train,5488,0,New high spenders
train,5489,0,New high spenders
train,5490,1,Long-term low spenders
train,5491,0,New high spenders
train,5492,2,Long-term high spenders
train,5493,3,New low spenders
train,5494,0,New high spenders
train,5495,0,New high spenders
train,5496,1,Long-term low spenders
train,5497,0,New high spenders
train,5498,2,Long-term high spenders
train,5499,3,New low spenders
train,5500,3,New low spenders
train,5501,0,New high spenders
train,5502,3,New low spenders
train,5503,0,New high spenders
train,5504,0,New high spenders
train,5505,2,Long-term high spenders
train,5506,3,New low spenders
train,5507,3,New low spenders
train,5508,0,New high spenders
train,5509,3,New low spenders
train,5510,1,Long-term low spenders
train,5511,2,Long-term high spenders
train,5512,2,Long-term high spenders
train,5513,1,Long-term low spenders
train,5514,0,New high spenders
train,5515,3,New low spenders
train,5516,2,Long-term high spenders
train,5517,3,New low spenders
train,5518,1,Long-term low spenders
train,5519,3,New low spenders
train,5520,0,New high spenders
train,5521,1,Long-term low spenders
train,5522,0,New high spenders
train,5523,3,New low spenders
train,5524,1,Long-term low spenders
train,5525,1,Long-term low spenders
train,5526,3,New low spenders
train,5527,2,Long-term high spenders
train,5528,0,New high spenders
train,5529,2,Long-term high spenders
train,5530,2,Long-term high spenders
train,5531,2,Long-term high spenders
train,5532,2,Long-term high spenders
train,5533,2,Long-term high spenders
train,5534,0,New high spenders
train,5535,3,New low spenders
train,5536,0,New high spenders
train,5537,0,New high spenders
train,5538,1,Long-term low spenders
train,5539,0,New high spenders
train,5540,3,New low spenders
train,5541,0,New high spenders
train,5542,0,New high spenders
train,5543,1,Long-term low spenders
train,5544,0,New high spenders
train,5545,3,New low spenders
train,5546,3,New low spenders
train,5547,1,Long-term low spenders
train,5548,3,New low spenders
train,5549,3,New low spenders
train,5550,3,New low spenders
train,5551,3,New low spenders
train,5552,3,New low spenders
train,5553,2,Long-term high spenders
train,5554,3,New low spenders
train,5555,1,Long-term low spenders
train,5556,2,Long-term high spenders
train,5557,1,Long-term low spenders
train,5558,0,New high spenders
train,5559,2,Long-term high spenders
train,5560,3,New low spenders
train,5561,3,New low spenders
train,5562,0,New high spenders
train,5563,3,New low spenders
train,5564,2,Long-term high spenders
train,5565,2,Long-term high spenders
train,5566,1,Long-term low spenders
train,5567,1,Long-term low spenders
train,5568,0,New high spenders
train,5569,2,Long-term high spenders
train,5570,3,New low spenders
train,5571,1,Long-term low spenders
train,5572,0,New high spenders
train,5573,2,Long-term high spenders
train,5574,0,New high spenders
train,5575,1,Long-term low spenders
train,5576,3,New low spenders
train,5577,2,Long-term high spenders
train,5578,1,Long-term low spenders
train,5579,2,Long-term high spenders
train,5580,0,New high spenders
train,5581,2,Long-term high spenders
train,5582,2,Long-term high spenders
train,5583,0,New high spenders
train,5584,1,Long-term low spenders
train,5585,2,Long-term high spenders
train,5586,0,New high spenders
train,5587,1,Long-term low spenders
train,5588,3,New low spenders
train,5589,2,Long-term high spenders
train,5590,3,New low spenders
train,5591,0,New high spenders
train,5592,2,Long-term high spenders
train,5593,1,Long-term low spenders
train,5594,3,New low spenders
train,5595,0,New high spenders
train,5596,0,New high spenders
train,5597,0,New high spenders
train,5598,2,Long-term high spenders
train,5599,0,New high spenders
train,5600,2,Long-term high spenders
train,5601,1,Long-term low spenders
train,5602,1,Long-term low spenders
train,5603,1,Long-term low spenders
train,5604,2,Long-term high spenders
train,5605,1,Long-term low spenders
train,5606,0,New high spenders
train,5607,0,New high spenders
train,5608,1,Long-term low spenders
train,5609,0,New high spenders
train,5610,3,New low spenders
train,5611,2,Long-term high spenders
train,5612,3,New low spenders
train,5613,2,Long-term high spenders
train,5614,3,New low spenders
train,5615,0,New high spenders
train,5616,2,Long-term high spenders
train,5617,0,New high spenders
train,5618,3,New low spenders
train,5619,0,New high spenders
train,5620,0,New high spenders
train,5621,3,New low spenders
train,5622,3,New low spenders
train,5623,0,New high spenders
train,5624,3,New low spenders
train,5625,0,New high spenders
train,5626,1,Long-term low spenders
train,5627,3,New low spenders
train,5628,3,New low spenders
train,5629,3,New low spenders
train,5630,3,New low spenders
train,5631,0,New high spenders
train,5632,1,Long-term low spenders
train,5633,1,Long-term low spenders
test,0,0,New high spenders
test,1,0,New high spenders
test,2,1,Long-term low spenders
test,3,1,Long-term low spenders
test,4,3,New low spenders
test,5,2,Long-term high spenders
test,6,1,Long-term low spenders
test,7,0,New high spenders
test,8,3,New low spenders
test,9,0,New high spenders
test,10,1,Long-term low spenders
test,11,0,New high spenders
test,12,3,New low spenders
test,13,0,New high spenders
test,14,2,Long-term high spenders
test,15,1,Long-term low spenders
test,16,2,Long-term high spenders
test,17,1,Long-term low spenders
test,18,2,Long-term high spenders
test,19,1,Long-term low spenders
test,20,0,New high spenders
test,21,2,Long-term high spenders
test,22,2,Long-term high spenders
test,23,0,New high spenders
test,24,3,New low spenders
test,25,2,Long-term high spenders
test,26,0,New high spenders
test,27,0,New high spenders
test,28,2,Long-term high spenders
test,29,0,New high spenders
test,30,0,New high spenders
test,31,2,Long-term high spenders
test,32,0,New high spenders
test,33,1,Long-term low spenders
test,34,3,New low spenders
test,35,2,Long-term high spenders
test,36,3,New low spenders
test,37,2,Long-term high spenders
test,38,0,New high spenders
test,39,0,New high spenders
test,40,1,Long-term low spenders
test,41,1,Long-term low spenders
test,42,0,New high spenders
test,43,3,New low spenders
test,44,2,Long-term high spenders
test,45,0,New high spenders
test,46,1,Long-term low spenders
test,47,0,New high spenders
test,48,3,New low spenders
test,49,3,New low spenders
test,50,3,New low spenders
test,51,3,New low spenders
test,52,0,New high spenders
test,53,2,Long-term high spenders
test,54,2,Long-term high spenders
test,55,0,New high spenders
test,56,2,Long-term high spenders
test,57,0,New high spenders
test,58,2,Long-term high spenders
test,59,2,Long-term high spenders
test,60,0,New high spenders
test,61,3,New low spenders
test,62,3,New low spenders
test,63,2,Long-term high spenders
test,64,0,New high spenders
test,65,2,Long-term high spenders
test,66,0,New high spenders
test,67,3,New low spenders
test,68,0,New high spenders
test,69,2,Long-term high spenders
test,70,1,Long-term low spenders
test,71,3,New low spenders
test,72,0,New high spenders
test,73,2,Long-term high spenders
test,74,0,New high spenders
test,75,2,Long-term high spenders
test,76,3,New low spenders
test,77,3,New low spenders
test,78,2,Long-term high spenders
test,79,3,New low spenders
test,80,1,Long-term low spenders
test,81,2,Long-term high spenders
test,82,0,New high spenders
test,83,0,New high spenders
test,84,0,New high spenders
test,85,1,Long-term low spenders
test,86,0,New high spenders
test,87,0,New high spenders
test,88,2,Long-term high spenders
test,89,2,Long-term high spenders
test,90,0,New high spenders
test,91,2,Long-term high spenders
test,92,2,Long-term high spenders
test,93,3,New low spenders
test,94,2,Long-term high spenders
test,95,2,Long-term high spenders
test,96,2,Long-term high spenders
test,97,1,Long-term low spenders
test,98,2,Long-term high spenders
test,99,3,New low spenders
test,100,2,Long-term high spenders
test,101,0,New high spenders
test,102,0,New high spenders
test,103,1,Long-term low spenders
test,104,1,Long-term low spenders
test,105,3,New low spenders
test,106,3,New low spenders
test,107,1,Long-term low spenders
test,108,0,New high spenders
test,109,1,Long-term low spenders
test,110,1,Long-term low spenders
test,111,0,New high spenders
test,112,1,Long-term low spenders
test,113,0,New high spenders
test,114,3,New low spenders
test,115,1,Long-term low spenders
test,116,0,New high spenders
test,117,1,Long-term low spenders
test,118,2,Long-term high spenders
test,119,2,Long-term high spenders
test,120,3,New low spenders
test,121,0,New high spenders
test,122,3,New low spenders
test,123,2,Long-term high spenders
test,124,0,New high spenders
test,125,1,Long-term low spenders
test,126,1,Long-term low spenders
test,127,0,New high spenders
test,128,1,Long-term low spenders
test,129,0,New high spenders
test,130,0,New high spenders
test,131,2,Long-term high spenders
test,132,0,New high spenders
test,133,2,Long-term high spenders
test,134,3,New low spenders
test,135,2,Long-term high spenders
test,136,3,New low spenders
test,137,1,Long-term low spenders
test,138,1,Long-term low spenders
test,139,0,New high spenders
test,140,1,Long-term low spenders
test,141,1,Long-term low spenders
test,142,3,New low spenders
test,143,3,New low spenders
test,144,2,Long-term high spenders
test,145,2,Long-term high spenders
test,146,2,Long-term high spenders
test,147,0,New high spenders
test,148,3,New low spenders
test,149,0,New high spenders
test,150,0,New high spenders
test,151,2,Long-term high spenders
test,152,3,New low spenders
test,153,2,Long-term high spenders
test,154,0,New high spenders
test,155,1,Long-term low spenders
test,156,1,Long-term low spenders
test,157,0,New high spenders
test,158,0,New high spenders
test,159,2,Long-term high spenders
test,160,3,New low spenders
test,161,3,New low spenders
test,162,0,New high spenders
test,163,1,Long-term low spenders
test,164,2,Long-term high spenders
test,165,0,New high spenders
test,166,2,Long-term high spenders
test,167,3,New low spenders
test,168,2,Long-term high spenders
test,169,3,New low spenders
test,170,3,New low spenders
test,171,0,New high spenders
test,172,0,New high spenders
test,173,0,New high spenders
test,174,2,Long-term high spenders
test,175,2,Long-term high spenders
test,176,0,New high spenders
test,177,3,New low spenders
test,178,3,New low spenders
test,179,2,Long-term high spenders
test,180,0,New high spenders
test,181,0,New high spenders
test,182,2,Long-term high spenders
test,183,0,New high spenders
test,184,0,New high spenders
test,185,3,New low spenders
test,186,2,Long-term high spenders
test,187,3,New low spenders
test,188,3,New low spenders
test,189,3,New low spenders
test,190,0,New high spenders
test,191,0,New high spenders
test,192,0,New high spenders
test,193,2,Long-term high spenders
test,194,1,Long-term low spenders
test,195,1,Long-term low spenders
test,196,1,Long-term low spenders
test,197,0,New high spenders
test,198,2,Long-term high spenders
test,199,0,New high spenders
test,200,0,New high spenders
test,201,3,New low spenders
test,202,2,Long-term high spenders
test,203,2,Long-term high spenders
test,204,3,New low spenders
test,205,2,Long-term high spenders
test,206,1,Long-term low spenders
test,207,3,New low spenders
test,208,3,New low spenders
test,209,0,New high spenders
test,210,0,New high spenders
test,211,1,Long-term low spenders
test,212,2,Long-term high spenders
test,213,2,Long-term high spenders
test,214,3,New low spenders
test,215,3,New low spenders
test,216,1,Long-term low spenders
test,217,2,Long-term high spenders
test,218,3,New low spenders
test,219,3,New low spenders
test,220,2,Long-term high spenders
test,221,2,Long-term high spenders
test,222,2,Long-term high spenders
test,223,2,Long-term high spenders
test,224,3,New low spenders
test,225,3,New low spenders
test,226,0,New high spenders
test,227,3,New low spenders
test,228,0,New high spenders
test,229,0,New high spenders
test,230,3,New low spenders
test,231,3,New low spenders
test,232,0,New high spenders
test,233,2,Long-term high spenders
test,234,3,New low spenders
test,235,2,Long-term high spenders
test,236,0,New high spenders
test,237,0,New high spenders
test,238,2,Long-term high spenders
test,239,2,Long-term high spenders
test,240,0,New high spenders
test,241,0,New high spenders
test,242,0,New high spenders
test,243,3,New low spenders
test,244,3,New low spenders
test,245,0,New high spenders
test,246,0,New high spenders
test,247,3,New low spenders
test,248,3,New low spenders
test,249,0,New high spenders
test,250,1,Long-term low spenders
test,251,3,New low spenders
test,252,2,Long-term high spenders
test,253,3,New low spenders
test,254,0,New high spenders
test,255,3,New low spenders
test,256,2,Long-term high spenders
test,257,1,Long-term low spenders
test,258,3,New low spenders
test,259,3,New low spenders
test,260,0,New high spenders
test,261,3,New low spenders
test,262,3,New low spenders
test,263,2,Long-term high spenders
test,264,2,Long-term high spenders
test,265,0,New high spenders
test,266,0,New high spenders
test,267,2,Long-term high spenders
test,268,3,New low spenders
test,269,3,New low spenders
test,270,1,Long-term low spenders
test,271,2,Long-term high spenders
test,272,2,Long-term high spenders
test,273,2,Long-term high spenders
test,274,2,Long-term high spenders
test,275,0,New high spenders
test,276,0,New high spenders
test,277,2,Long-term high spenders
test,278,0,New high spenders
test,279,0,New high spenders
test,280,3,New low spenders
test,281,3,New low spenders
test,282,3,New low spenders
test,283,2,Long-term high spenders
test,284,1,Long-term low spenders
test,285,0,New high spenders
test,286,0,New high spenders
test,287,0,New high spenders
test,288,0,New high spenders
test,289,1,Long-term low spenders
test,290,2,Long-term high spenders
test,291,1,Long-term low spenders
test,292,2,Long-term high spenders
test,293,3,New low spenders
test,294,2,Long-term high spenders
test,295,0,New high spenders
test,296,2,Long-term high spenders
test,297,0,New high spenders
test,298,3,New low spenders
test,299,3,New low spenders
test,300,3,New low spenders
test,301,2,Long-term high spenders
test,302,0,New high spenders
test,303,1,Long-term low spenders
test,304,3,New low spenders
test,305,1,Long-term low spenders
test,306,2,Long-term high spenders
test,307,0,New high spenders
test,308,1,Long-term low spenders
test,309,3,New low spenders
test,310,0,New high spenders
test,311,1,Long-term low spenders
test,312,0,New high spenders
test,313,3,New low spenders
test,314,1,Long-term low spenders
test,315,0,New high spenders
test,316,3,New low spenders
test,317,0,New high spenders
test,318,2,Long-term high spenders
test,319,0,New high spenders
test,320,1,Long-term low spenders
test,321,0,New high spenders
test,322,0,New high spenders
test,323,2,Long-term high spenders
test,324,1,Long-term low spenders
test,325,3,New low spenders
test,326,3,New low spenders
test,327,0,New high spenders
test,328,0,New high spenders
test,329,0,New high spenders
test,330,1,Long-term low spenders
test,331,0,New high spenders
test,332,3,New low spenders
test,333,3,New low spenders
test,334,1,Long-term low spenders
test,335,3,New low spenders
test,336,0,New high spenders
test,337,1,Long-term low spenders
test,338,3,New low spenders
test,339,3,New low spenders
test,340,1,Long-term low spenders
test,341,0,New high spenders
test,342,2,Long-term high spenders
test,343,0,New high spenders
test,344,0,New high spenders
test,345,2,Long-term high spenders
test,346,2,Long-term high spenders
test,347,3,New low spenders
test,348,2,Long-term high spenders
test,349,0,New high spenders
test,350,1,Long-term low spenders
test,351,2,Long-term high spenders
test,352,2,Long-term high spenders
test,353,3,New low spenders
test,354,2,Long-term high spenders
test,355,2,Long-term high spenders
test,356,3,New low spenders
test,357,0,New high spenders
test,358,2,Long-term high spenders
test,359,0,New high spenders
test,360,2,Long-term high spenders
test,361,1,Long-term low spenders
test,362,2,Long-term high spenders
test,363,0,New high spenders
test,364,2,Long-term high spenders
test,365,2,Long-term high spenders
test,366,2,Long-term high spenders
test,367,3,New low spenders
test,368,1,Long-term low spenders
test,369,3,New low spenders
test,370,0,New high spenders
test,371,0,New high spenders
test,372,0,New high spenders
test,373,1,Long-term low spenders
test,374,3,New low spenders
test,375,2,Long-term high spenders
test,376,2,Long-term high spenders
test,377,1,Long-term low spenders
test,378,0,New high spenders
test,379,0,New high spenders
test,380,0,New high spenders
test,381,2,Long-term high spenders
test,382,3,New low spenders
test,383,1,Long-term low spenders
test,384,3,New low spenders
test,385,1,Long-term low spenders
test,386,0,New high spenders
test,387,0,New high spenders
test,388,1,Long-term low spenders
test,389,0,New high spenders
test,390,0,New high spenders
test,391,2,Long-term high spenders
test,392,2,Long-term high spenders
test,393,3,New low spenders
test,394,0,New high spenders
test,395,2,Long-term high spenders
test,396,2,Long-term high spenders
test,397,3,New low spenders
test,398,2,Long-term high spenders
test,399,0,New high spenders
test,400,2,Long-term high spenders
test,401,1,Long-term low spenders
test,402,1,Long-term low spenders
test,403,2,Long-term high spenders
test,404,3,New low spenders
test,405,0,New high spenders
test,406,0,New high spenders
test,407,0,New high spenders
test,408,0,New high spenders
test,409,2,Long-term high spenders
test,410,0,New high spenders
test,411,3,New low spenders
test,412,0,New high spenders
test,413,0,New high spenders
test,414,1,Long-term low spenders
test,415,2,Long-term high spenders
test,416,3,New low spenders
test,417,2,Long-term high spenders
test,418,2,Long-term high spenders
test,419,0,New high spenders
test,420,2,Long-term high spenders
test,421,2,Long-term high spenders
test,422,2,Long-term high spenders
test,423,3,New low spenders
test,424,2,Long-term high spenders
test,425,3,New low spenders
test,426,3,New low spenders
test,427,2,Long-term high spenders
test,428,0,New high spenders
test,429,2,Long-term high spenders
test,430,0,New high spenders
test,431,2,Long-term high spenders
test,432,0,New high spenders
test,433,1,Long-term low spenders
test,434,2,Long-term high spenders
test,435,0,New high spenders
test,436,3,New low spenders
test,437,2,Long-term high spenders
test,438,0,New high spenders
test,439,1,Long-term low spenders
test,440,2,Long-term high spenders
test,441,2,Long-term high spenders
test,442,3,New low spenders
test,443,2,Long-term high spenders
test,444,2,Long-term high spenders
test,445,1,Long-term low spenders
test,446,3,New low spenders
test,447,2,Long-term high spenders
test,448,0,New high spenders
test,449,0,New high spenders
test,450,1,Long-term low spenders
test,451,2,Long-term high spenders
test,452,2,Long-term high spenders
test,453,3,New low spenders
test,454,3,New low spenders
test,455,3,New low spenders
test,456,0,New high spenders
test,457,3,New low spenders
test,458,2,Long-term high spenders
test,459,0,New high spenders
test,460,3,New low spenders
test,461,0,New high spenders
test,462,1,Long-term low spenders
test,463,2,Long-term high spenders
test,464,2,Long-term high spenders
test,465,1,Long-term low spenders
test,466,0,New high spenders
test,467,1,Long-term low spenders
test,468,2,Long-term high spenders
test,469,2,Long-term high spenders
test,470,2,Long-term high spenders
test,471,2,Long-term high spenders
test,472,3,New low spenders
test,473,0,New high spenders
test,474,2,Long-term high spenders
test,475,2,Long-term high spenders
test,476,2,Long-term high spenders
test,477,3,New low spenders
test,478,3,New low spenders
test,479,0,New high spenders
test,480,2,Long-term high spenders
test,481,3,New low spenders
test,482,2,Long-term high spenders
test,483,3,New low spenders
test,484,2,Long-term high spenders
test,485,0,New high spenders
test,486,0,New high spenders
test,487,3,New low spenders
test,488,2,Long-term high spenders
test,489,1,Long-term low spenders
test,490,2,Long-term high spenders
test,491,3,New low spenders
test,492,2,Long-term high spenders
test,493,1,Long-term low spenders
test,494,0,New high spenders
test,495,3,New low spenders
test,496,1,Long-term low spenders
test,497,0,New high spenders
test,498,2,Long-term high spenders
test,499,3,New low spenders
test,500,1,Long-term low spenders
test,501,3,New low spenders
test,502,0,New high spenders
test,503,3,New low spenders
test,504,3,New low spenders
test,505,2,Long-term high spenders
test,506,0,New high spenders
test,507,1,Long-term low spenders
test,508,3,New low spenders
test,509,1,Long-term low spenders
test,510,0,New high spenders
test,511,3,New low spenders
test,512,2,Long-term high spenders
test,513,2,Long-term high spenders
test,514,1,Long-term low spenders
test,515,3,New low spenders
test,516,0,New high spenders
test,517,0,New high spenders
test,518,0,New high spenders
test,519,0,New high spenders
test,520,3,New low spenders
test,521,3,New low spenders
test,522,2,Long-term high spenders
test,523,0,New high spenders
test,524,0,New high spenders
test,525,2,Long-term high spenders
test,526,2,Long-term high spenders
test,527,1,Long-term low spenders
test,528,1,Long-term low spenders
test,529,3,New low spenders
test,530,2,Long-term high spenders
test,531,2,Long-term high spenders
test,532,3,New low spenders
test,533,0,New high spenders
test,534,0,New high spenders
test,535,2,Long-term high spenders
test,536,2,Long-term high spenders
test,537,1,Long-term low spenders
test,538,3,New low spenders
test,539,0,New high spenders
test,540,3,New low spenders
test,541,1,Long-term low spenders
test,542,0,New high spenders
test,543,2,Long-term high spenders
test,544,0,New high spenders
test,545,0,New high spenders
test,546,0,New high spenders
test,547,3,New low spenders
test,548,1,Long-term low spenders
test,549,0,New high spenders
test,550,0,New high spenders
test,551,2,Long-term high spenders
test,552,3,New low spenders
test,553,1,Long-term low spenders
test,554,3,New low spenders
test,555,0,New high spenders
test,556,0,New high spenders
test,557,0,New high spenders
test,558,0,New high spenders
test,559,1,Long-term low spenders
test,560,3,New low spenders
test,561,0,New high spenders
test,562,0,New high spenders
test,563,3,New low spenders
test,564,3,New low spenders
test,565,2,Long-term high spenders
test,566,0,New high spenders
test,567,3,New low spenders
test,568,0,New high spenders
test,569,2,Long-term high spenders
test,570,1,Long-term low spenders
test,571,2,Long-term high spenders
test,572,0,New high spenders
test,573,2,Long-term high spenders
test,574,3,New low spenders
test,575,1,Long-term low spenders
test,576,1,Long-term low spenders
test,577,0,New high spenders
test,578,2,Long-term high spenders
test,579,2,Long-term high spenders
test,580,1,Long-term low spenders
test,581,0,New high spenders
test,582,2,Long-term high spenders
test,583,0,New high spenders
test,584,1,Long-term low spenders
test,585,2,Long-term high spenders
test,586,0,New high spenders
test,587,0,New high spenders
test,588,3,New low spenders
test,589,0,New high spenders
test,590,0,New high spenders
test,591,3,New low spenders
test,592,1,Long-term low spenders
test,593,3,New low spenders
test,594,3,New low spenders
test,595,0,New high spenders
test,596,0,New high spenders
test,597,2,Long-term high spenders
test,598,3,New low spenders
test,599,2,Long-term high spenders
test,600,2,Long-term high spenders
test,601,0,New high spenders
test,602,3,New low spenders
test,603,0,New high spenders
test,604,1,Long-term low spenders
test,605,2,Long-term high spenders
test,606,0,New high spenders
test,607,0,New high spenders
test,608,0,New high spenders
test,609,2,Long-term high spenders
test,610,1,Long-term low spenders
test,611,3,New low spenders
test,612,2,Long-term high spenders
test,613,0,New high spenders
test,614,2,Long-term high spenders
test,615,2,Long-term high spenders
test,616,2,Long-term high spenders
test,617,3,New low spenders
test,618,3,New low spenders
test,619,3,New low spenders
test,620,0,New high spenders
test,621,0,New high spenders
test,622,0,New high spenders
test,623,1,Long-term low spenders
test,624,3,New low spenders
test,625,3,New low spenders
test,626,0,New high spenders
test,627,0,New high spenders
test,628,0,New high spenders
test,629,2,Long-term high spenders
test,630,0,New high spenders
test,631,0,New high spenders
test,632,0,New high spenders
test,633,2,Long-term high spenders
test,634,2,Long-term high spenders
test,635,0,New high spenders
test,636,3,New low spenders
test,637,3,New low spenders
test,638,0,New high spenders
test,639,3,New low spenders
test,640,2,Long-term high spenders
test,641,2,Long-term high spenders
test,642,3,New low spenders
test,643,2,Long-term high spenders
test,644,2,Long-term high spenders
test,645,0,New high spenders
test,646,3,New low spenders
test,647,1,Long-term low spenders
test,648,0,New high spenders
test,649,2,Long-term high spenders
test,650,0,New high spenders
test,651,1,Long-term low spenders
test,652,2,Long-term high spenders
test,653,0,New high spenders
test,654,2,Long-term high spenders
test,655,3,New low spenders
test,656,3,New low spenders
test,657,2,Long-term high spenders
test,658,2,Long-term high spenders
test,659,3,New low spenders
